Country Name;Country Code;Series Name;Series Code;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019
Syrian Arab Republic;SYR;Current education expenditure, total (% of total expenditure in public institutions);SE.XPD.CTOT.ZS;..;..;..;..;..;..;..;..;..;..
Syrian Arab Republic;SYR;Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.MS.ZS;..;..;..;..;..;..;..;..;..;..
Syrian Arab Republic;SYR;Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.DO.ZS;..;..;..;..;..;..;..;..;..;..
Syrian Arab Republic;SYR;Labor force with advanced education (% of total working-age population with advanced education);SL.TLF.ADVN.ZS;..;..;..;..;..;..;..;..;..;..
Tajikistan;TJK;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;6.5206807512775;7.40064054338714;7.48617522370516;7.40008125648346;6.70596816770588;6.0082878718954;6.87296379689192;7.61749269091885;7.30000028747864;7.01126898499351
Tajikistan;TJK;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;4.00675;3.93511;4.01803;..;..;5.23139;..;..;..;..
Tajikistan;TJK;GDP (current US$);NY.GDP.MKTP.CD;5642178579.58438;6522732202.50748;7633049792.09321;8448469837.53831;9112544556.05962;7854602391.65355;6952678127.03396;7157865188.25222;7522947810.12326;8116626794.25837
Tajikistan;TJK;Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.BA.ZS;..;..;..;..;..;..;..;11.86805;..;..
Tajikistan;TJK;Current education expenditure, total (% of total expenditure in public institutions);SE.XPD.CTOT.ZS;..;..;..;..;..;86.01944;..;..;..;..
Tajikistan;TJK;Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.MS.ZS;..;..;..;..;..;..;..;10.96564;..;..
Tajikistan;TJK;Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.DO.ZS;..;..;..;..;..;..;..;..;..;..
Tajikistan;TJK;Labor force with advanced education (% of total working-age population with advanced education);SL.TLF.ADVN.ZS;..;..;..;..;..;..;..;..;..;..
Tanzania;TZA;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;6.33652342747493;7.67215543499384;4.50015355982127;6.78158560065316;6.73246186832482;6.16062877406685;6.86711619644551;6.78568011405196;5.44496763189639;5.79137137632071
Tanzania;TZA;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;4.5417;..;..;..;3.38488;..;..;4.43051;3.69644;..
Tanzania;TZA;GDP (current US$);NY.GDP.MKTP.CD;32014249841.4151;34657139495.4031;39650530214.3287;45680532613.7591;49964788814.0927;47378599025.3044;49774021003.0747;53320625958.5628;58001200572.3965;63177068174.549
Tanzania;TZA;Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.BA.ZS;..;..;..;..;..;..;..;..;..;..
Tanzania;TZA;Current education expenditure, total (% of total expenditure in public institutions);SE.XPD.CTOT.ZS;..;..;..;..;..;..;..;..;..;..
Tanzania;TZA;Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.MS.ZS;..;..;..;..;..;..;..;..;..;..
Tanzania;TZA;Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.DO.ZS;..;..;..;..;..;..;..;..;..;..
Tanzania;TZA;Labor force with advanced education (% of total working-age population with advanced education);SL.TLF.ADVN.ZS;..;79.4400024414063;..;65.75;94.3313980102539;..;..;..;..;..
Thailand;THA;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;7.51339053261624;0.840132083053334;7.24279620249642;2.68749556320556;0.984425109933866;3.13389696194272;3.4292197120426;4.06625034855084;4.15076208786206;2.37187626010143
Thailand;THA;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;3.50844;4.80556;4.53671;4.12402;..;..;..;..;..;..
Thailand;THA;GDP (current US$);NY.GDP.MKTP.CD;341104820155.464;370819140946.553;397558222957.17;420333203150.426;407339361695.577;401295941041.296;413430123185.367;456294704152.647;506514103905.268;543649976165.63
Thailand;THA;Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.BA.ZS;..;..;..;13.12545;..;..;14.80998;..;..;..
Thailand;THA;Current education expenditure, total (% of total expenditure in public institutions);SE.XPD.CTOT.ZS;96.72231;94.00016;95.08771;95.03531;94.32579;..;..;..;..;..
Thailand;THA;Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.MS.ZS;..;..;..;1.79016;..;..;2.14081;..;..;..
Thailand;THA;Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.DO.ZS;..;..;..;..;..;..;..;..;..;..
Thailand;THA;Labor force with advanced education (% of total working-age population with advanced education);SL.TLF.ADVN.ZS;87.7600021362305;87.6600036621094;87.75;86.0727996826172;85.6912002563477;85.1675033569336;84.2268981933594;83.9106979370117;83.8126983642578;82.7988967895508
Timor-Leste;TLS;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;9.45921909407321;5.80671078732367;6.01658762142027;2.12496163661102;4.4506784503975;3.0559899844917;3.55051798690673;-3.79864861152001;-0.77985783563804;3.41419234594697
Timor-Leste;TLS;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;2.44939;1.87359;1.24775;1.40282;2.69129;4.35392;5.3262;4.56929;4.12844;..
Timor-Leste;TLS;GDP (current US$);NY.GDP.MKTP.CD;881825544.160551;1054725856.53067;1147780082.92982;1395525350.39395;1447312263.557;1596658766.71165;1656039024.02723;1609669330.12439;1568611562.00556;1673540300
Timor-Leste;TLS;Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.BA.ZS;..;..;..;..;..;..;..;..;..;..
Timor-Leste;TLS;Current education expenditure, total (% of total expenditure in public institutions);SE.XPD.CTOT.ZS;90.28749;86.27377;94.98738;97.20216;95.96049;..;..;..;..;..
Timor-Leste;TLS;Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.MS.ZS;..;..;..;..;..;..;..;..;..;..
Timor-Leste;TLS;Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.DO.ZS;..;..;..;..;..;..;..;..;..;..
Timor-Leste;TLS;Labor force with advanced education (% of total working-age population with advanced education);SL.TLF.ADVN.ZS;58.8493995666504;..;..;62.4631996154785;..;..;70.826301574707;..;..;..
Togo;TGO;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;6.09925916082048;6.39819905238801;6.54350703065616;6.11234307771727;5.92058857118545;5.74286845333449;5.55907930638588;4.35741391467568;4.91014753954207;5.31253500494988
Togo;TGO;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;4.09646;4.3093;4.7192;4.42365;4.78455;5.1086;5.03305;5.03392;5.42885;..
Togo;TGO;GDP (current US$);NY.GDP.MKTP.CD;3429461495.41335;3872459249.74631;3873308389.30006;4321655656.33177;4574986536.90791;4180866177.03946;4486979198.3066;4819949975.18151;5356344850.49415;5459979416.66908
Togo;TGO;Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.BA.ZS;..;..;..;..;..;..;..;..;..;..
Togo;TGO;Current education expenditure, total (% of total expenditure in public institutions);SE.XPD.CTOT.ZS;89.3911;92.22166;86.99109;98.30508;97.69502;97.48254;97.57878;..;..;..
Togo;TGO;Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.MS.ZS;..;..;..;..;..;..;..;..;..;..
Togo;TGO;Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.DO.ZS;..;..;..;..;..;..;..;..;..;..
Togo;TGO;Labor force with advanced education (% of total working-age population with advanced education);SL.TLF.ADVN.ZS;..;64.4789962768555;..;..;70.3237991333008;65.8593978881836;..;78.2891006469727;..;..
Tonga;TON;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;3.58565737051792;2.78514588859416;0.890322580645162;-3.12060365775675;2.07260726072607;3.71184687015003;3.37947374984412;2.69999999999999;0.299994244658407;..
Tonga;TON;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;..;..;..;..;..;..;..;..;..;..
Tonga;TON;GDP (current US$);NY.GDP.MKTP.CD;369485198.817979;423011844.331641;472358251.224261;450686353.674011;443911052.254042;435438217.281663;401109307.359307;430174168.740104;450353313.884584;..
Tonga;TON;Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.BA.ZS;..;..;..;..;..;..;..;..;..;..
Tonga;TON;Current education expenditure, total (% of total expenditure in public institutions);SE.XPD.CTOT.ZS;..;..;..;..;..;..;..;..;..;..
Tonga;TON;Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.MS.ZS;..;..;..;..;..;..;..;..;..;..
Tonga;TON;Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.DO.ZS;..;..;..;..;..;..;..;..;..;..
Tonga;TON;Labor force with advanced education (% of total working-age population with advanced education);SL.TLF.ADVN.ZS;..;..;..;..;..;..;..;..;67.9291000366211;..
Trinidad and Tobago;TTO;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;3.32322471027371;-0.294354409043763;1.26996436520241;2.22907480476582;-0.912544968808263;1.82318469697719;-6.29644695601787;-2.31211562077206;-0.245213697183118;-0.00237163220216985
Trinidad and Tobago;TTO;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;..;..;..;..;..;..;..;..;..;..
Trinidad and Tobago;TTO;GDP (current US$);NY.GDP.MKTP.CD;22157948396.2042;25433011405.3017;25763220107.0051;27268478564.5547;27615843098.0949;25062893969.3292;22284780326.8856;22474828527.1775;23808146747.7994;24100202833.7504
Trinidad and Tobago;TTO;Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.BA.ZS;..;5.79492;..;..;..;..;..;..;..;..
Trinidad and Tobago;TTO;Current education expenditure, total (% of total expenditure in public institutions);SE.XPD.CTOT.ZS;..;..;..;..;..;..;..;..;..;..
Trinidad and Tobago;TTO;Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.MS.ZS;..;1.66202;..;..;..;..;..;..;..;..
Trinidad and Tobago;TTO;Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.DO.ZS;..;0.23563;..;..;..;..;..;..;..;..
Trinidad and Tobago;TTO;Labor force with advanced education (% of total working-age population with advanced education);SL.TLF.ADVN.ZS;71.9458999633789;70.5100021362305;71.7289962768555;72.4951019287109;73.0717010498047;71.42919921875;71.3863983154297;..;..;..
Tunisia;TUN;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;3.5106086386031;-1.91717767962636;3.99767400230937;2.87552384230733;2.97139834510902;1.19454175326123;1.15960097473781;1.91692832666639;2.66445332282932;1.04278001589519
Tunisia;TUN;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;6.25481;..;6.25037;..;..;6.59921;..;..;..;..
Tunisia;TUN;GDP (current US$);NY.GDP.MKTP.CD;44050929160.2627;45810626509.4474;45044112939.3687;46251061734.4741;47632326088.237;43173480831.9739;41801210428.3054;39802430354.6334;39770297328.9509;38797709923.6641
Tunisia;TUN;Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.BA.ZS;..;..;..;..;..;..;..;..;..;..
Tunisia;TUN;Current education expenditure, total (% of total expenditure in public institutions);SE.XPD.CTOT.ZS;89.64923;..;..;..;..;..;..;..;..;..
Tunisia;TUN;Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.MS.ZS;..;..;..;..;..;..;..;..;..;..
Tunisia;TUN;Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.DO.ZS;..;..;..;..;..;..;..;..;..;..
Tunisia;TUN;Labor force with advanced education (% of total working-age population with advanced education);SL.TLF.ADVN.ZS;67.4326019287109;69.801399230957;63.5700988769531;63.4906005859375;..;67.2292022705078;..;..;..;..
Turkey;TUR;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;8.48737218680751;11.1134955478506;4.78994020703441;8.49130939268635;5.16669070304552;6.08588663198672;3.18383154306613;7.47086689265535;2.82677611834386;0.877433457567804
Turkey;TUR;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;..;..;..;..;..;..;..;..;..;..
Turkey;TUR;GDP (current US$);NY.GDP.MKTP.CD;771901768898.057;832523680895.522;873982246603.563;950579413121.126;934185915375.828;859796872683.823;863721648058.011;852676779693.539;771350331372.711;754411708202.616
Turkey;TUR;Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.BA.ZS;..;..;..;..;..;..;..;..;..;..
Turkey;TUR;Current education expenditure, total (% of total expenditure in public institutions);SE.XPD.CTOT.ZS;..;..;..;..;..;..;..;..;..;..
Turkey;TUR;Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.MS.ZS;..;..;..;1.55282;1.6362;1.75616;1.78508;2.26334;..;..
Turkey;TUR;Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.DO.ZS;..;..;..;0.34356;0.35078;0.33863;0.35906;0.42272;..;..
Turkey;TUR;Labor force with advanced education (% of total working-age population with advanced education);SL.TLF.ADVN.ZS;77.7248992919922;78.3702011108398;78.0912017822266;79.1811981201172;79.0404968261719;79.5858001708984;79.5363006591797;80.0106964111328;79.2755966186523;79.1555023193359
Turkmenistan;TKM;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;9.19999998805483;14.6999999278723;11.0999999615545;10.200000101399;10.2999999705459;6.49999990951666;6.1999999664301;6.50000004682975;6.19999994137119;..
Turkmenistan;TKM;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;..;..;3.04925;..;..;..;..;..;..;..
Turkmenistan;TKM;GDP (current US$);NY.GDP.MKTP.CD;22583157894.7368;29233333333.3333;35164210526.3158;39197543859.6491;43524210526.3158;35799714285.7143;36180000000;37926285714.2857;40761142857.1429;..
Turkmenistan;TKM;Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.BA.ZS;..;..;..;..;..;..;..;..;..;..
Turkmenistan;TKM;Current education expenditure, total (% of total expenditure in public institutions);SE.XPD.CTOT.ZS;..;..;66.30684;..;..;..;..;..;..;..
Turkmenistan;TKM;Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.MS.ZS;..;..;..;..;..;..;..;..;..;..
Turkmenistan;TKM;Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.DO.ZS;..;..;..;..;..;..;..;..;..;..
Turkmenistan;TKM;Labor force with advanced education (% of total working-age population with advanced education);SL.TLF.ADVN.ZS;..;..;..;..;..;..;..;..;..;..
Turks and Caicos Islands;TCA;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;..;..;-2.53000000000006;1.3653208503998;6.70368436002458;5.9412708281095;4.39970171513788;4.27546583850929;5.28208549380973;..
Turks and Caicos Islands;TCA;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;..;..;..;..;..;3.15745;..;..;2.91435;..
Turks and Caicos Islands;TCA;GDP (current US$);NY.GDP.MKTP.CD;686787810;728789570;715722770;740776770;823968140;893501650;950357510;962525840;1022312010;..
Turks and Caicos Islands;TCA;Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.BA.ZS;..;..;..;..;..;..;..;..;..;..
Turks and Caicos Islands;TCA;Current education expenditure, total (% of total expenditure in public institutions);SE.XPD.CTOT.ZS;..;..;..;..;..;82.39507;..;..;81.16219;..
Turks and Caicos Islands;TCA;Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.MS.ZS;..;..;..;..;..;..;..;..;..;..
Turks and Caicos Islands;TCA;Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.DO.ZS;..;..;..;..;..;..;..;..;..;..
Turks and Caicos Islands;TCA;Labor force with advanced education (% of total working-age population with advanced education);SL.TLF.ADVN.ZS;..;..;..;..;..;..;..;..;..;..
Tuvalu;TUV;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;-2.72942791190968;7.51595420581725;-3.83574882108887;4.57682370419998;1.34801268229315;9.14289393283154;3.03472315323769;4.0940177168018;2.50000000000001;9.75609756097559
Tuvalu;TUV;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;..;..;..;..;..;..;..;..;..;..
Tuvalu;TUV;GDP (current US$);NY.GDP.MKTP.CD;31823518.6204366;38711810.2114492;37671774.6945537;37509075.1110253;37290607.5356048;35492074.2243257;36547799.583705;40619251.9926426;42588164.9731022;47271463.3298575
Tuvalu;TUV;Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.BA.ZS;..;..;..;..;..;..;..;..;..;..
Tuvalu;TUV;Current education expenditure, total (% of total expenditure in public institutions);SE.XPD.CTOT.ZS;..;..;..;..;..;..;..;..;..;..
Tuvalu;TUV;Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.MS.ZS;..;..;..;..;..;..;..;..;..;..
Tuvalu;TUV;Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.DO.ZS;..;..;..;..;..;..;..;..;..;..
Tuvalu;TUV;Labor force with advanced education (% of total working-age population with advanced education);SL.TLF.ADVN.ZS;..;..;..;..;..;..;87.3275985717773;..;..;..
Uganda;UGA;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;5.63761163803866;9.39165549287489;3.83745560590334;3.58690582632011;5.10630732431181;5.1878598625444;4.78100029137663;3.89774765681456;6.1550799759938;6.50734252680792
Uganda;UGA;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;2.38901;3.03767;2.48314;2.20876;2.25068;2.77376;2.55882;2.72713;2.52076;..
Uganda;UGA;GDP (current US$);NY.GDP.MKTP.CD;26457287917.7801;27646526401.817;27084639297.0817;28681464765.3339;32348119639.0743;32124730770.8086;28967460676.8252;30756466548.0543;32772824208.9499;34387229486.4008
Uganda;UGA;Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.BA.ZS;2.95724;..;1.69885;..;..;..;..;..;..;..
Uganda;UGA;Current education expenditure, total (% of total expenditure in public institutions);SE.XPD.CTOT.ZS;86.64265;79.21241;88.31385;90.51587;87.44498;..;..;..;..;..
Uganda;UGA;Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.MS.ZS;..;..;..;..;..;..;..;..;..;..
Uganda;UGA;Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.DO.ZS;..;..;..;..;..;..;..;..;..;..
Uganda;UGA;Labor force with advanced education (% of total working-age population with advanced education);SL.TLF.ADVN.ZS;..;..;90.2838973999023;93.9400024414063;..;..;..;64.094596862793;..;..
Ukraine;UKR;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;3.83439250483319;5.46550184584432;0.238681720768113;-0.0266978900718868;-6.55263129365765;-9.77296079067543;2.23506761905661;2.46603562470679;3.40529852208769;3.23349118845559
Ukraine;UKR;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;..;6.16237;6.69233;6.67166;5.87494;..;5.00978;5.41226;..;..
Ukraine;UKR;GDP (current US$);NY.GDP.MKTP.CD;136013155905.036;163159671670.265;175781379051.433;183310146378.081;133503411375.739;91030959454.6961;93355993628.5042;112190355158.178;130901858421.72;153781069118.148
Ukraine;UKR;Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.BA.ZS;..;..;..;..;..;..;..;..;..;..
Ukraine;UKR;Current education expenditure, total (% of total expenditure in public institutions);SE.XPD.CTOT.ZS;..;96.46806;96.89512;97.50615;97.78267;..;91.58942;92.29521;..;..
Ukraine;UKR;Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.MS.ZS;..;..;..;..;..;..;..;..;..;..
Ukraine;UKR;Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.DO.ZS;..;..;..;..;..;..;..;..;..;..
Ukraine;UKR;Labor force with advanced education (% of total working-age population with advanced education);SL.TLF.ADVN.ZS;..;..;..;..;73.129997253418;73.5400009155273;72.5100021362305;72.1500015258789;72.9256973266602;..
United Arab Emirates;ARE;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;1.60280996068229;6.93027162943835;4.4846260849087;5.05334582526655;4.2843036857948;5.10593698394698;3.06096430837654;2.37353670828252;1.18985564163665;1.67772037080395
United Arab Emirates;ARE;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;..;..;..;..;..;..;..;..;..;..
United Arab Emirates;ARE;GDP (current US$);NY.GDP.MKTP.CD;289787338325.391;350666031313.819;374590605854.323;390107556160.654;403137100068.074;358135057862.492;357045064669.843;385605506854.881;422215043584.969;421142267937.65
United Arab Emirates;ARE;Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.BA.ZS;..;..;..;..;..;..;31.69048;46.56201;47.29303;..
United Arab Emirates;ARE;Current education expenditure, total (% of total expenditure in public institutions);SE.XPD.CTOT.ZS;..;..;..;..;..;..;..;..;..;..
United Arab Emirates;ARE;Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.MS.ZS;..;..;..;..;..;..;15.69313;8.31077;10.07391;..
United Arab Emirates;ARE;Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.DO.ZS;..;..;..;..;..;..;2.53629;0.68158;0.90545;..
United Arab Emirates;ARE;Labor force with advanced education (% of total working-age population with advanced education);SL.TLF.ADVN.ZS;..;..;..;..;..;..;..;81.4269027709961;80.2391967773438;..
United Kingdom;GBR;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;1.94952148180782;1.54014736820638;1.4789239471568;2.13948570108317;2.6074759063105;2.35552430595799;1.91815510596298;1.89207703836381;1.34072057725849;1.40864210073207
United Kingdom;GBR;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;5.74164;5.6462;..;5.58823;5.66499;5.60939;5.48697;..;..;..
United Kingdom;GBR;GDP (current US$);NY.GDP.MKTP.CD;2475244321361.11;2659310054646.23;2704887678386.72;2786022872706.81;3063803240208.01;2928591002002.51;2694283209613.29;2666229179958.01;2860667727551.97;2827113184695.58
United Kingdom;GBR;Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.BA.ZS;..;..;..;28.38829;29.33262;..;..;33.92213;..;..
United Kingdom;GBR;Current education expenditure, total (% of total expenditure in public institutions);SE.XPD.CTOT.ZS;88.58717;93.84577;..;97.32397;97.28892;97.38408;97.69722;..;..;..
United Kingdom;GBR;Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.MS.ZS;..;..;..;8.57874;8.78437;..;..;11.99042;..;..
United Kingdom;GBR;Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.DO.ZS;..;..;..;0.91641;0.88426;..;..;1.00102;..;..
United Kingdom;GBR;Labor force with advanced education (% of total working-age population with advanced education);SL.TLF.ADVN.ZS;84.8647003173828;85.0254974365234;83.6757965087891;84.0687026977539;83.6878967285156;83.7642974853516;83.7707977294922;83.8199996948242;83.9393005371094;84.5146026611328
United States;USA;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;2.56376655876581;1.55083550568156;2.24954585236992;1.84208107101102;2.45197303536034;2.88091046605219;1.56721516997864;2.21701033031884;3.18389500280651;2.33357749194299
United States;USA;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;..;..;..;4.93105;4.96174;..;..;..;..;..
United States;USA;GDP (current US$);NY.GDP.MKTP.CD;14992052727000;15542581104000;16197007349000;16784849190000;17521746534000;18219297584000;18707188235000;19485393853000;20580223000000;21427700000000
United States;USA;Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.BA.ZS;..;..;..;31.66066;31.9558;32.50076;33.43969;..;34.99247;..
United States;USA;Current education expenditure, total (% of total expenditure in public institutions);SE.XPD.CTOT.ZS;..;..;..;91.39937;91.28842;..;..;..;..;..
United States;USA;Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.MS.ZS;..;..;..;11.56644;11.76536;11.99485;12.61401;..;13.05038;..
United States;USA;Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.DO.ZS;..;..;..;1.67716;1.76948;1.70131;1.85372;..;2.03265;..
United States;USA;Labor force with advanced education (% of total working-age population with advanced education);SL.TLF.ADVN.ZS;76.510498046875;76.0052032470703;75.5871963500977;74.9710006713867;74.3520965576172;73.8436965942383;73.5598983764648;73.2503967285156;73.1745986938477;73.1251983642578
Uruguay;URY;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;7.80340966844247;5.16213302579712;3.53817870685688;4.63753864311411;3.23879121621601;0.370741266957879;1.68979816237868;2.59133869422379;1.62008361586233;0.222121734706946
Uruguay;URY;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;..;4.35527;..;..;..;..;4.7591;4.8403;..;..
Uruguay;URY;GDP (current US$);NY.GDP.MKTP.CD;40284481651.9021;47962439303.7247;51264390116.4909;57531233350.9101;57236013086.1223;53274304222.136;52687612261.5424;59530088536.2179;59596885023.0917;56045912952.342
Uruguay;URY;Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.BA.ZS;..;..;..;7.1976;7.40842;10.50246;10.46406;11.33565;11.47318;..
Uruguay;URY;Current education expenditure, total (% of total expenditure in public institutions);SE.XPD.CTOT.ZS;..;95.3728;..;..;..;95.96947;95.89368;96.81515;..;..
Uruguay;URY;Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.MS.ZS;..;..;..;1.40601;1.6325;1.70333;1.71985;1.90948;2.08136;..
Uruguay;URY;Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.DO.ZS;..;..;..;0.06111;..;..;..;..;..;..
Uruguay;URY;Labor force with advanced education (% of total working-age population with advanced education);SL.TLF.ADVN.ZS;81.668701171875;83.9914016723633;82.9955978393555;82.7660980224609;83.9264984130859;82.7967987060547;83.1579971313477;83.2649002075195;83.0483016967773;76.9279022216797
Uzbekistan;UZB;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;7.59716796084425;7.78490586423924;7.37568798633509;7.58453784867193;7.1793995501849;7.44770507451466;6.09421023859676;4.46152609017476;5.44644486224462;5.5637239532422
Uzbekistan;UZB;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;..;..;..;7.28354;6.02527;5.78638;5.66773;5.28134;..;..
Uzbekistan;UZB;GDP (current US$);NY.GDP.MKTP.CD;46679875793.5724;56516280748.3777;63628854498.5024;68997168337.6782;76658542757.4707;81847410181.7953;81779012350.8833;59159945320.5667;50392607758.2324;57921286440.3495
Uzbekistan;UZB;Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.BA.ZS;..;..;..;15.42068;15.67679;15.80406;16.31752;..;16.30342;..
