Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Turks and Caicos Islands,TCA,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,358744800,366707910,409753640,485598810,578645760,721891470,773489740,862683630,703175750,686787810,728789570,715722770,740776770,823968140,893501650,950357510,962525840,1022312010,..
Turks and Caicos Islands,TCA,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,"Labor force, total",SL.TLF.TOTL.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.71000003814697,6.17999982833862,7.76999998092651,9.85999965667725,8.03999996185303,7.44999980926514,5.42999982833862,8.30000019073486,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.6091649849598,2.7888665836729,4.11069101439946,10.2834870104226,-5.00443731705799,-5.96136116858904,10.0032243165756,15.5012199759174,-1.56379137102664,-0.970599813962579,1.6341076435429,7.88617435911635,-3.33353653254449,-1.35218111393969,-3.77972996161054,2.13893832850205,6.35056487504279,7.98326090455497,-4.43285139365031,-2.72942791190968,7.51595420581725,-3.83574882108887,4.57682370419998,1.34801268229315,9.14289393283154,3.03472315323769,4.0940177168018,2.50000000000001,9.75609756097559
Tuvalu,TUV,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8824447.74022325,9365165.91369372,9742949.47121034,9630762.95389637,10886825.5592923,11025945.1445515,12334846.2320995,12700905.4475286,12757632.8684508,13687141.1058778,13742057.0500928,13196544.946726,15450994.2410084,18231078.5394643,21534931.6075894,21839098.8927071,22902861.4457831,27030374.0272781,30290219.7617849,27101076.2751521,31823518.6204366,38711810.2114492,37671774.6945537,37509075.1110253,37290607.5356048,35492074.2243257,36547799.583705,40619251.9926426,42588164.9731022,47271463.3298575
Tuvalu,TUV,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,87.3275985717773,..,..,..
Tuvalu,TUV,"Labor force, total",SL.TLF.TOTL.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.44770002365112,..,..,..
Tuvalu,TUV,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.53000020980835,..,..,..,..,..,..,..,..,..,..,..,..,..,8.48910045623779,..,..,..
Uganda,UGA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.74455770869582,-0.344676680608615,-3.30638000343045,0.390086945692957,3.96190278652465,8.26707354431242,6.36194124692125,6.47414015085903,5.55409549592653,3.41835689152525,8.32629252049524,6.4036357432409,11.5232438082442,9.07211458193065,5.10000186361168,4.90526548390804,8.0539483765949,3.14190733820374,5.18366112628934,8.73268576401547,6.47325867148668,6.80723334427047,6.33256511630913,10.7847443860372,8.41242596550525,8.7087519014194,6.8015173480144,5.63761163803866,9.39165549287489,3.83745560590334,3.58690582632011,5.10630732431181,5.1878598625444,4.78100029137663,3.89774765681456,6.1550799759938,6.50734252680792
Uganda,UGA,GDP (current US$),NY.GDP.MKTP.CD,423008385.744235,441524109.014675,449012578.616352,516147798.742138,589056603.773585,884873949.579832,925770308.123249,967647058.823529,1037815126.05042,1169047619.04762,1260084033.61345,1417787114.84594,1491596638.65546,1702521008.40336,2100142653.35235,2359555555.55556,2447300000,2936470588.23529,2420260869.56522,2139025000,1244610000,1337300000,2177500000,2240333333.33333,3615647477.05434,3519666338.52454,3923232122.12784,6269511614.66235,6508931651.66667,5276480985.99937,4304398865.88268,3321729057.12215,2857457860.05088,3220439044.18949,3990430446.71216,5755818947.42125,6044585326.938,6269333313.17108,6584815846.52754,5998563257.94659,6193246837.09687,5840503868.57246,6178563590.89254,6336696288.98214,7940362799.17997,9013834373.41246,9942597779.99265,12292813603.2327,14239026629.639,24924179655.5811,26457287917.7801,27646526401.817,27084639297.0817,28681464765.3339,32348119639.0743,32124730770.8086,28967460676.8252,30756466548.0543,32772824208.9499,34387229486.4008
Uganda,UGA,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,90.2838973999023,93.9400024414063,..,..,..,64.094596862793,..,..
Uganda,UGA,"Labor force, total",SL.TLF.TOTL.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6308412,6496349,6687504,6886069,7091287,7303410,7491603,7688644,7897648,8122393,8365485,8621452,8898397,9194472,9507721,9836694,10174677,10531262,10906910,11301737,11717458,12149266,12606240,13061480,13549586,14078249,14657926,15285775,15935453,16658774
Uganda,UGA,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.84770011901855,..,..,..,..,..,..,..
Uganda,UGA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.939999997615814,0.920000016689301,..,..,..,..,..,..,..,..,..,3.5,3.59999990463257,..,1.89999997615814,..,..,..,3.59999990463257,..,..,3.55080008506775,1.9099999666214,..,..,..,9.84739971160889,..,..
Ukraine,UKR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.56646327002075,3.8731032107064,-6.3452351284913,-8.41064388765125,-9.69899858170425,-14.2261068824433,-22.9340455340539,-12.200000022112,-9.99999997448388,-3.00000002707559,-1.89999998429019,-0.199999997437487,5.89999999959731,9.20369481605883,5.24934061999014,9.51592306455673,12.1087694905521,2.99730011170958,7.43991793435069,7.59352040825819,2.30402491084496,-14.7585621734729,3.83439250483319,5.46550184584432,0.238681720768113,-0.0266978900718868,-6.55263129365765,-9.77296079067543,2.23506761905661,2.46603562470679,3.40529852208769,3.23349118845559
Ukraine,UKR,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,64087694038.2333,74703517902.6642,82709161099.1244,81456918678.5008,77464561149.5103,73942235330.437,65648559903.0571,52549555149.1978,48213868178.0873,44558077827.135,50150399791.647,41883241471.7365,31580639045.454,31261527363.144,37972301334.6736,42351593887.2827,50084197498.4529,64819702951.6826,86057915585.3026,107647920792.079,142579603960.396,179816790704.739,117113410001.027,136013155905.036,163159671670.265,175781379051.433,183310146378.081,133503411375.739,91030959454.6961,93355993628.5042,112190355158.178,130901858421.72,153781069118.148
Ukraine,UKR,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,73.129997253418,73.5400009155273,72.5100021362305,72.1500015258789,72.9256973266602,..
Ukraine,UKR,"Labor force, total",SL.TLF.TOTL.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24701838,24691660,24725614,24741382,24733712,24684842,24311969,23888989,23454291,22984718,23222236,22730301,22574832,22442456,22286334,22160268,22031878,21910062,21799062,21735581,21665468,21629151,21413103,21571143,20941076,20945249,20755122,20610189,20432109,20203893
Ukraine,UKR,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.1399998664856,6.8899998664856,6.82999992370605,8.09000015258789,8.23999977111816,8.17000007629395,8.36999988555908,7.69920015335083,..
Ukraine,UKR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.61999988555908,7.65000009536743,8.93000030517578,11.3199996948242,11.8642997741699,11.707200050354,11.0608997344971,10.1356000900269,9.05679988861084,8.59000015258789,7.17999982833862,6.81040000915527,6.35050010681152,6.36289978027344,8.84000015258789,8.10000038146973,7.85139989852905,7.52880001068115,7.17000007629395,9.27000045776367,9.14000034332275,9.35000038146973,9.5,8.79940032958984,8.19410037994385
United Arab Emirates,ARE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.5268565060148,21.4393301701989,-1.58960331991595,20.9235730770152,23.874774910498,4.65917667406515,-6.71931618570784,-4.7458206999658,4.0169512795941,-3.59447651736838,-14.9581365645327,3.38198170900878,-2.61890770383279,12.33789128226,18.3279855336405,0.860081945778219,3.3449448618412,1.26119095149724,6.89614855052668,6.68788646362944,5.79840406132159,8.1903986407705,0.291994348685435,2.90221364464598,10.8527042125986,1.3990850303263,2.43345681036156,8.80054081486432,9.56643663716162,4.85514119630905,9.83731977348489,3.1843901736724,3.19183627610384,-5.2429219066759,1.60280996068229,6.93027162943835,4.4846260849087,5.05334582526655,4.2843036857948,5.10593698394698,3.06096430837654,2.37353670828252,1.18985564163665,1.67772037080395
United Arab Emirates,ARE,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14720672506.5004,19213022691.0526,24871775164.6043,23775831783.4263,31225463217.7582,43598748449.0479,49333424135.1131,46622718605.2847,42803323345.1376,41807954235.903,40603650231.5445,33943612094.7971,36384908744.2114,36275674203.2144,41464995913.9199,50701443748.2975,51552165622.4462,54239171887.769,55625170253.337,59305093979.842,65743666575.8649,73571233996.1863,78839008444.5655,75674336283.1858,84445473110.9598,104337372362.151,103311640571.818,109816201497.617,124346358066.712,147824370319.946,180617467964.602,222116541865.214,257916133424.098,315474615738.598,253547358747.447,289787338325.391,350666031313.819,374590605854.323,390107556160.654,403137100068.074,358135057862.492,357045064669.843,385605506854.881,422215043584.969,421142267937.65
United Arab Emirates,ARE,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,81.4269027709961,80.2391967773438,..
United Arab Emirates,ARE,"Labor force, total",SL.TLF.TOTL.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,917445,986208,1062977,1148008,1232933,1318557,1385087,1462752,1551220,1649882,1760661,1896799,2048250,2245387,2534069,2943284,3493104,4187515,4946407,5654272,6220548,6473048,6576816,6583303,6572188,6600371,6612725,6676278,6752973,6840917
United Arab Emirates,ARE,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.16000008583069,..,..,..,..,..,..,..,..,..,4.05000019073486,..,..,..,..,..,..,..,..,..,..,..,3.85290002822876,3.32949995994568,..
United Arab Emirates,ARE,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.96000003814697,..,..,..,..,..,..,..,..,..,1.14999997615814,..,..,..,..,..,..,..,..,..,1.79999995231628,..,..,..,..,2.25,..,..,..,..,3.11999988555908,..,..,..,..,..,..,..,..,..,..,1.63550198078156,2.46300005912781,2.22900009155273,..
United Kingdom,GBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,2.67711894345372,1.1029096492187,4.8743839976478,5.53365938602349,2.14217654354569,1.57310041405223,2.78647464167507,5.44108343766115,1.92409683469894,3.77118804420502,3.5047174035337,4.32166760381763,6.52384844275322,-2.48440397923183,-1.47364950354959,2.91026615187553,2.45775049477659,4.20426051317662,3.74901660548265,-2.03136779203513,-0.787743828172268,1.99489122692609,4.22185634982286,2.2691051510253,4.14741499991639,3.15034058844796,5.39273831478384,5.73241362854677,2.57760276867469,0.733755493255472,-1.10312162538612,0.401082054991278,2.48983094838555,3.84600917388178,2.53167002781396,2.49153316331814,3.85482995208896,3.64485340470566,3.42822335047983,3.43747162195275,2.97436368031538,2.32435110202924,3.28637757120269,2.37395144077968,3.17972892405965,2.78832455947308,2.43055321242285,-0.281153589519334,-4.24782174662953,1.94952148180782,1.54014736820638,1.4789239471568,2.13948570108317,2.6074759063105,2.35552430595799,1.91815510596298,1.89207703836381,1.34072057725849,1.40864210073207
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,73233967692.1028,77741965703.3544,81247564156.8246,86561961812.3249,94407558351.1616,101824755078.991,108572752102.045,113116888210.787,107759910067.889,116464702803.218,130671946244.3,148113896325.14,169965034965.035,192537971582.558,206131369798.971,241756637168.142,232614555256.065,263066457352.172,335883029721.956,438994070309.191,564947710899.373,540765675241.158,515048916841.37,489618008185.539,461487097632.349,489285164271.047,601452653180.885,745162608269.325,910122732123.799,926884816753.927,1093169389204.55,1142797178130.51,1179659529659.53,1061388722255.55,1140489745944.29,1341584345905,1415358814352.57,1559078258022.27,1650172242464.39,1682399288141.08,1657816613708.58,1640246149417.01,1784473920863.31,2053018775510.2,2416931526913.22,2538680000000,2713749770009.2,3100882352941.18,2922667279411.76,2410909799034.12,2475244321361.11,2659310054646.23,2704887678386.72,2786022872706.81,3063803240208.01,2928591002002.51,2694283209613.29,2666229179958.01,2860667727551.97,2827113184695.58
United Kingdom,GBR,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,89.5562973022461,89.7023010253906,90.1088027954102,89.4524993896484,89.5001983642578,90.1006011962891,..,89.9029998779297,89.7380981445313,89.8733978271484,89.7585983276367,89.7998962402344,89.6371002197266,89.8993988037109,89.9738998413086,89.6748962402344,85.2360992431641,85.0110015869141,84.8647003173828,85.0254974365234,83.6757965087891,84.0687026977539,83.6878967285156,83.7642974853516,83.7707977294922,83.8199996948242,83.9393005371094,84.5146026611328
United Kingdom,GBR,"Labor force, total",SL.TLF.TOTL.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29048944,28917705,28750719,28512326,28452559,28421142,28519943,28695072,28763330,29052220,29297919,29262559,29591473,29871865,30146839,30595928,31046499,31254090,31668286,31852142,32039432,32228976,32584504,32898627,33194855,33481424,33801224,34014019,34329233,34530463
United Kingdom,GBR,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.99000000953674,2.92689990997314,2.45199990272522,2.21029996871948,2.61380004882813,2.51370000839233,2.35459995269775,2.55590009689331,2.73880004882813,2.52769994735718,2.80209994316101,3.96300005912781,4.05539989471436,4.31059980392456,4.28579998016357,3.93230009078979,3.17020010948181,2.94269990921021,2.91950011253357,2.7613000869751,2.50999999046326,2.47939991950989
United Kingdom,GBR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,3.29999995231628,3.70000004768372,2.59999990463257,2.59999990463257,4,5.5,5.80000019073486,5.69999980926514,5.30000019073486,6.80000019073486,10.3999996185303,10.8999996185303,11.0923004150391,10.9006004333496,11.4872999191284,11.5104999542236,11.019100189209,9.00790023803711,7.41309976577759,6.97359991073608,8.55210018157959,9.77719974517822,10.3481998443604,9.65019989013672,8.69359970092773,8.19159984588623,7.07219982147217,6.20319986343384,6.04290008544922,5.56160020828247,4.69549989700317,5.03690004348755,4.80700016021729,4.59420013427734,4.75029993057251,5.34969997406006,5.26200008392334,5.61499977111816,7.53730010986328,7.78660011291504,8.03769969940186,7.8846001625061,7.52419996261597,6.10960006713867,5.30030012130737,4.80970001220703,4.32999992370605,3.99589991569519,3.73720002174377
United States,USA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,2.29999999999968,6.10000000000012,4.39999999999992,5.8000000000003,6.39999999999976,6.50000000000028,2.50000000000003,4.79999999999959,3.09999999999999,-0.254079592763304,3.29336237777143,5.25889535776155,5.64571947037473,-0.540546529074902,-0.2054640121342,5.38813922657351,4.62415920683689,5.53530269328533,3.16615027095321,-0.256751930992138,2.53771869780746,-1.80287445271176,4.58392731566101,7.23661999357385,4.16965595430243,3.46265171279892,3.45957255534883,4.17704638444378,3.67265632851046,1.88596032309418,-0.108259105278663,3.52244249386644,2.75284432688012,4.0288390635428,2.68428713241977,3.77250131926519,4.44721634273408,4.48140755451207,4.75323598879717,4.12748401355853,0.9983407946565,1.7416952497298,2.86121076741024,3.79889112662393,3.51321379665302,2.85497229170015,1.87617145846693,-0.136579805460741,-2.53675706585665,2.56376655876581,1.55083550568156,2.24954585236992,1.84208107101102,2.45197303536034,2.88091046605219,1.56721516997864,2.21701033031884,3.18389500280651,2.33357749194299
United States,USA,GDP (current US$),NY.GDP.MKTP.CD,543300000000,563300000000,605100000000,638600000000,685800000000,743700000000,815000000000,861700000000,942500000000,1019900000000,1073303000000,1164850000000,1279110000000,1425376000000,1545243000000,1684904000000,1873412000000,2081826000000,2351599000000,2627334000000,2857307000000,3207042000000,3343789000000,3634038000000,4037613000000,4338979000000,4579631000000,4855215000000,5236438000000,5641580000000,5963144000000,6158129000000,6520327000000,6858559000000,7287236000000,7639749000000,8073122000000,8577554463000,9062818211000,9630664202000,10252345464000,10581821399000,10936419054000,11458243878000,12213729147000,13036640229000,13814611414000,14451858650000,14712844084000,14448933025000,14992052727000,15542581104000,16197007349000,16784849190000,17521746534000,18219297584000,18707188235000,19485393853000,20580223000000,21427700000000
United States,USA,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,81.127799987793,80.8595962524414,80.5335998535156,80.491096496582,80.2535018920898,79.7481002807617,79.309700012207,78.8699035644531,78.4900970458984,78.0868988037109,77.8702011108398,77.8961029052734,77.7809982299805,77.7303009033203,77.7251968383789,77.3300018310547,76.510498046875,76.0052032470703,75.5871963500977,74.9710006713867,74.3520965576172,73.8436965942383,73.5598983764648,73.2503967285156,73.1745986938477,73.1251983642578
United States,USA,"Labor force, total",SL.TLF.TOTL.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,127951198,128716397,130869552,132265527,134761841,136693852,138602157,141048402,142801308,144779757,146729576,147698388,148526037,149140813,150211571,152071960,153931108,155224880,157006864,157109264,156903447,156975333,158636184,158755710,159532062,160596354,162547573,164268059,165483017,165890069
United States,USA,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.00379991531372,2.84470009803772,2.66700005531311,2.29509997367859,2.06279993057251,2.11649990081787,1.93410003185272,2.56319999694824,3.3283998966217,3.45589995384216,3.09920001029968,2.71070003509521,2.42659997940063,2.41969990730286,3.01309990882874,5.3371000289917,5.47429990768433,5.13590002059937,4.74109983444214,4.32200002670288,3.69059991836548,3.03229999542236,2.90759992599487,2.68569993972778,2.45000004768372,2.38039994239807
United States,USA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,5.5,6.69999980926514,5.5,5.69999980926514,5.19999980926514,4.5,3.79999995231628,3.79999995231628,3.59999990463257,3.5,4.90000009536743,5.90000009536743,5.59999990463257,4.90000009536743,5.59999990463257,8.5,7.69999980926514,7.09999990463257,6.09999990463257,5.80000019073486,7.09999990463257,7.59999990463257,9.69999980926514,9.60000038146973,7.5,7.19999980926514,7,6.19999980926514,5.5,5.30000019073486,5.59999990463257,6.80000019073486,7.5,6.90000009536743,6.11870002746582,5.65040016174316,5.45109987258911,5.00029993057251,4.51049995422363,4.21880006790161,3.99200010299683,4.73129987716675,5.78319978713989,5.9886999130249,5.52860021591187,5.08349990844727,4.6230001449585,4.62209987640381,5.7842001914978,9.25419998168945,9.63339996337891,8.94919967651367,8.0693998336792,7.37489986419678,6.16750001907349,5.28000020980835,4.86920022964478,4.35519981384277,3.89560008049011,3.66919994354248
Uruguay,URY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,2.49303791839554,-1.57454885033764,0.170458854725908,2.44052077978722,1.04560405339116,3.06285593524127,-3.65683411221636,1.8889117440486,5.86474063335669,2.33321338171658,-0.251711532154218,-1.31956986083391,0.275199616513319,2.8953445986763,6.09691431259007,3.93547017599742,1.45546117871274,5.37398534831372,6.19911673111196,5.84340090099285,1.55955982935971,-9.75787146096985,-10.2743991937243,-1.14261745046382,1.46653602907546,8.80980829474463,7.9931372045646,1.4809374616276,1.10390102458256,0.297348378311099,3.53880850426218,7.93158841271952,2.65754610296558,7.2813426499047,-1.44759896425727,5.57795775771004,8.5476832324334,4.5188900721635,-1.93921213478876,-1.92993063972195,-3.84412996680351,-7.73200721167176,0.805283917375888,5.00416036509026,7.46013210559531,4.09857736243519,6.5415108477149,7.17614466203757,4.24349417792638,7.80340966844247,5.16213302579712,3.53817870685688,4.63753864311411,3.23879121621601,0.370741266957879,1.68979816237868,2.59133869422379,1.62008361586233,0.222121734706946
Uruguay,URY,GDP (current US$),NY.GDP.MKTP.CD,1242289239.20493,1547388781.43133,1710004407.22785,1539681490.78174,1975701816.46615,1890769326.14221,1809183974.52669,1597721080.00991,1593675330.16467,2004435483.87097,2137096774.19355,2807258064.51613,2189418001.37898,3964295672.52444,4090209681.97172,3538283322.07726,3667161241.48372,4114667062.64917,4910257282.93153,7181185277.98651,10163020115.7344,11048335541.4933,9178802162.6616,5102281255.99986,4850241442.17643,4732017873.38369,5880112788.40947,7367494080.40014,8213515458.51139,8438951476.06644,9298839655.23139,11205971155.2758,12878199880.9839,15002106518.4847,17474647792.3829,19297663096.5506,20515543039.2132,23969823010.4429,25385928198.3212,23983945190.6202,22823255801.8447,20898788416.6348,13606494599.4261,12045631092.5353,13686329890.1191,17362857683.8545,19579457966.0538,23410572634.3147,30366213119.2928,31660911277.0294,40284481651.9021,47962439303.7247,51264390116.4909,57531233350.9101,57236013086.1223,53274304222.136,52687612261.5424,59530088536.2179,59596885023.0917,56045912952.342
Uruguay,URY,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,75.2477035522461,75.0624008178711,75.0445022583008,79.8792037963867,78.7956008911133,78.8029022216797,78.4570007324219,79.3881988525391,80.8509979248047,82.4787979125977,82.4832000732422,81.7190017700195,81.668701171875,83.9914016723633,82.9955978393555,82.7660980224609,83.9264984130859,82.7967987060547,83.1579971313477,83.2649002075195,83.0483016967773,76.9279022216797
Uruguay,URY,"Labor force, total",SL.TLF.TOTL.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1386138,1398907,1434398,1432371,1471816,1502374,1516210,1530111,1542930,1541915,1559123,1602473,1577246,1570328,1571276,1583330,1620756,1662809,1688609,1707588,1711304,1732530,1730349,1726790,1750156,1749234,1750871,1748271,1749881,1762838
